"Category","Name","ID","Verbose ID","pValue",S100A2,TNFRSF6B,CDC42EP5,SLC34A2,SAA1,SAA2,PI3,MUC5B,LCN2,RARRES1,IGFBP5,BPIFA1,S100A16,KRT18,CXCL6,ABCA13,MUC5AC,AQP5,SERPINB3,PDZK1IP1,SERPINB4,CXCL17,CFB,AGR2,SFN,S100A14,ZG16B,MSMB,ASS1,SLPI
"ToppCell Atlas","3'-GW_trimst-1.5-SmallIntestine-Epithelial-epithelial_progenitor_cell|GW_trimst-1.5 / Celltypes from developing, pediatric, Crohn's, & adult GI tract","f097e729f515e7945b9482e9f9dbc9536b90f0bb","toppcell_f097e729f515e7945b9482e9f9dbc9536b90f0bb_3'-GW_trimst-1.5-SmallIntestine-Epithelial-epith...",8.936844850482534E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
"ToppCell Atlas","distal-1-Epithelial-Basal|1 / Location, Lineage, Cell class (ontology) and Donor from 10X sequencing (macrophage renamed)","25a2ccc98b973611de0d920b1b455d0b40f0d37f","toppcell_25a2ccc98b973611de0d920b1b455d0b40f0d37f_distal-1-Epithelial-Basal|1_/_Location,_Lineage,...",8.936844850482534E-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"ToppCell Atlas","11.5-Airway-Epithelial|Airway / Age, Tissue, Lineage and Cell class","e671af1b69566d97afe97f1a959a07b6f4c05620","toppcell_e671af1b69566d97afe97f1a959a07b6f4c05620_11.5-Airway-Epithelial|Airway_/_Age,_Tissue,_Lin...",8.936844850482534E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
"ToppCell Atlas","LAM-Epithelial-AT2|Epithelial / Condition, Lineage and Cell class","27e6eb7bbc27e7635df1aae7c7d75f8a3f1b1cc2","toppcell_27e6eb7bbc27e7635df1aae7c7d75f8a3f1b1cc2_LAM-Epithelial-AT2|Epithelial_/_Condition,_Linea...",8.936844850482534E-6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"ToppCell Atlas","356C-Epithelial_cells-Epithelial-A_(AT2)|Epithelial_cells / Donor, Lineage, Cell class and subclass (all cells)","0de77f04612b66cc637dab5d5432c6e711e5964e","toppcell_0de77f04612b66cc637dab5d5432c6e711e5964e_356C-Epithelial_cells-Epithelial-A_(AT2)|Epithel...",8.936844850482534E-6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"ToppCell Atlas","356C-Epithelial_cells-Epithelial-A_(AT2)-|Epithelial_cells / Donor, Lineage, Cell class and subclass (all cells)","a01640e31fc33c1ab512b4d3eddae8342ecf182c","toppcell_a01640e31fc33c1ab512b4d3eddae8342ecf182c_356C-Epithelial_cells-Epithelial-A_(AT2)-|Epithe...",8.936844850482534E-6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"ToppCell Atlas","distal-Epithelial-Basal-1|distal / Location, Lineage, Cell class (ontology) and Donor from 10X sequencing (macrophage renamed)","75b4292ce2ad7f9c8b6a4781e1cb71f5b18b74e3","toppcell_75b4292ce2ad7f9c8b6a4781e1cb71f5b18b74e3_distal-Epithelial-Basal-1|distal_/_Location,_Lin...",8.936844850482534E-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"ToppCell Atlas","3'-Distal_airway-Epithelial-Airway_epithelium|3' / 5'-vs-3', Tissue groups, Lineages, Lineage subclass, Cell_type2, Cell_subtype2_L4.5","0b6a0e4a634438e8aa95dd03c409b0e9cbd4dcc8","toppcell_0b6a0e4a634438e8aa95dd03c409b0e9cbd4dcc8_3'-Distal_airway-Epithelial-Airway_epithelium|3'...",8.936844850482534E-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"ToppCell Atlas","AT2_cells-SSc-ILD_01|World / lung cells shred on cell class, cell subclass, sample id","42e49a8ce3118db6c2fd620d70c480b75143c828","toppcell_42e49a8ce3118db6c2fd620d70c480b75143c828_AT2_cells-SSc-ILD_01|World_/_lung_cells_shred_on...",8.936844850482534E-6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"ToppCell Atlas","LPS_anti-TNF-Epithelial_alveolar-AT_1-2_Progenitor-AT1_Progenitor|LPS_anti-TNF / Treatment groups by lineage, cell group, cell type","d66f3f7fb9a2944de509e3728e49bc7f2d2575af","toppcell_d66f3f7fb9a2944de509e3728e49bc7f2d2575af_LPS_anti-TNF-Epithelial_alveolar-AT_1-2_Progenit...",8.936844850482534E-6,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ToppCell Atlas","10x_3'_v3-tissue-resident_(10x_3'_v3)-myeloid-myeloid_monocytic-leukocyte|tissue-resident_(10x_3'_v3) / Per Platform+tissue_group, by lineage_subgroup, cell_group, cell_type","d968d7d5608b175bb567ea3a315bf473ec3be459","toppcell_d968d7d5608b175bb567ea3a315bf473ec3be459_10x_3'_v3-tissue-resident_(10x_3'_v3)-myeloid-my...",8.936844850482534E-6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"ToppCell Atlas","3'-GW_trimst-1-LargeIntestine-Epithelial-epithelial_progenitor_cell|GW_trimst-1 / Celltypes from developing, pediatric, Crohn's, & adult GI tract","ad9fb53cd216af9bc9998d6b3bd0255b45e0dbfb","toppcell_ad9fb53cd216af9bc9998d6b3bd0255b45e0dbfb_3'-GW_trimst-1-LargeIntestine-Epithelial-epithel...",9.116893347243545E-6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"ToppCell Atlas","LPS_only-Epithelial_alveolar-AT_2-AT2|LPS_only / Treatment groups by lineage, cell group, cell type","6b6572deeca98ccb015f2aa3c5ce27de44445f74","toppcell_6b6572deeca98ccb015f2aa3c5ce27de44445f74_LPS_only-Epithelial_alveolar-AT_2-AT2|LPS_only_/...",9.116893347243545E-6,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"ToppCell Atlas","Smart-start-Cell-Wel_seq-Non-neoplastic-Lymphoid-Plasma_B|Smart-start-Cell-Wel_seq / Platform, Oncotype, Lineage, Cell_class, celltype (level4), mutation group","96236fa22545f6f4ff3aa8dc002963db8a3468ce","toppcell_96236fa22545f6f4ff3aa8dc002963db8a3468ce_Smart-start-Cell-Wel_seq-Non-neoplastic-Lymphoid...",9.116893347243545E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
"ToppCell Atlas","3'-GW_trimst-1.5-SmallIntestine-Epithelial|GW_trimst-1.5 / Celltypes from developing, pediatric, Crohn's, & adult GI tract","ecdef1a0a0b8399e193b922c8ca8c25e63de4a4f","toppcell_ecdef1a0a0b8399e193b922c8ca8c25e63de4a4f_3'-GW_trimst-1.5-SmallIntestine-Epithelial|GW_tr...",9.116893347243545E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
"ToppCell Atlas","3'-GW_trimst-1-LargeIntestine-Epithelial-epithelial_progenitor_cell-TA|GW_trimst-1 / Celltypes from developing, pediatric, Crohn's, & adult GI tract","2ada078be27588ab46f2d4e53d20f8e9bc8761df","toppcell_2ada078be27588ab46f2d4e53d20f8e9bc8761df_3'-GW_trimst-1-LargeIntestine-Epithelial-epithel...",9.116893347243545E-6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"ToppCell Atlas","LPS_only-Epithelial_alveolar-AT_2|LPS_only / Treatment groups by lineage, cell group, cell type","d087e738d69ca9853553fde46d4e7a8906439d32","toppcell_d087e738d69ca9853553fde46d4e7a8906439d32_LPS_only-Epithelial_alveolar-AT_2|LPS_only_/_Tre...",9.116893347243545E-6,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"ToppCell Atlas","Biopsy_Other_PF-Mesenchymal-Mesothelial_cells|Biopsy_Other_PF / Sample group, Lineage and Cell type","86736f01e61bf4961f060b24ee1f1f48340737dd","toppcell_86736f01e61bf4961f060b24ee1f1f48340737dd_Biopsy_Other_PF-Mesenchymal-Mesothelial_cells|Bi...",9.116893347243545E-6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ToppCell Atlas","NS-moderate-d_07-13-Epithelial-Squamous|d_07-13 / Location, Severity, dps_group, Lineage and Cell class of Upper airway (combined)","b7495369baba203490c067a58fc8456a778a12e4","toppcell_b7495369baba203490c067a58fc8456a778a12e4_NS-moderate-d_07-13-Epithelial-Squamous|d_07-13_...",9.116893347243545E-6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"ToppCell Atlas","3'-Adult-Distal_Rectal-Epithelial-epithelial_progenitor_cell-TA|Adult / Celltypes from developing, pediatric, Crohn's, & adult GI tract","1fbec311f2c987ca90a023a5989128c05aa12d5c","toppcell_1fbec311f2c987ca90a023a5989128c05aa12d5c_3'-Adult-Distal_Rectal-Epithelial-epithelial_pro...",9.116893347243545E-6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
"ToppCell Atlas","LPS_anti-TNF-Epithelial_alveolar-AT_1-AT1|LPS_anti-TNF / Treatment groups by lineage, cell group, cell type","1282db321e27499d310339d6383974614e295a20","toppcell_1282db321e27499d310339d6383974614e295a20_LPS_anti-TNF-Epithelial_alveolar-AT_1-AT1|LPS_an...",9.116893347243545E-6,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ToppCell Atlas","15-Distal-Epithelial-Bud_tip_adjacent|Distal / Age, Tissue, Lineage and Cell class","f4d9d5995a42f71bf412f0ad299fc963bad3a898","toppcell_f4d9d5995a42f71bf412f0ad299fc963bad3a898_15-Distal-Epithelial-Bud_tip_adjacent|Distal_/_A...",9.116893347243545E-6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"ToppCell Atlas","LPS_IL1RA_TNF-Epithelial_alveolar-AT_2-AT2|LPS_IL1RA_TNF / Treatment groups by lineage, cell group, cell type","d499dced27b0c0e21acfda2c20fa5c114f605085","toppcell_d499dced27b0c0e21acfda2c20fa5c114f605085_LPS_IL1RA_TNF-Epithelial_alveolar-AT_2-AT2|LPS_I...",9.116893347243545E-6,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"ToppCell Atlas","LPS_anti-TNF-Epithelial_alveolar-AT_1-2_Progenitor|LPS_anti-TNF / Treatment groups by lineage, cell group, cell type","f006d68e6c51923be7772eea118546a5762e8a5e","toppcell_f006d68e6c51923be7772eea118546a5762e8a5e_LPS_anti-TNF-Epithelial_alveolar-AT_1-2_Progenit...",9.116893347243545E-6,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ToppCell Atlas","wk_08-11-Epithelial-Airway_epithelial_progenitor-epi-prox-progenitor_intermediate_|wk_08-11 / Celltypes from embryonic and fetal-stage human lung","1eb49b853a9e144e840c660060473fc7873f6478","toppcell_1eb49b853a9e144e840c660060473fc7873f6478_wk_08-11-Epithelial-Airway_epithelial_progenitor...",9.116893347243545E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
"ToppCell Atlas","LPS_IL1RA_TNF-Epithelial_alveolar-AT_2|LPS_IL1RA_TNF / Treatment groups by lineage, cell group, cell type","aa80315395cb5dffc25927c8a77cd2037aea8772","toppcell_aa80315395cb5dffc25927c8a77cd2037aea8772_LPS_IL1RA_TNF-Epithelial_alveolar-AT_2|LPS_IL1RA...",9.116893347243545E-6,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"ToppCell Atlas","distal-mesenchymal-Mesothelial-1|distal / Location, Lineage, Cell class (ontology) and Donor from 10X sequencing (macrophage renamed)","431bf719ee5cce4c9e8b6b405819b67e98fad3ca","toppcell_431bf719ee5cce4c9e8b6b405819b67e98fad3ca_distal-mesenchymal-Mesothelial-1|distal_/_Locati...",9.116893347243545E-6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"ToppCell Atlas","droplet-Skin-nan-21m-Epithelial|Skin / Skin_Bladder_Kidney_Mammary_Gland - method, tissue, subtissue, age, lineage, cell ontology and free annotation","38a58e6eaae89ce1cadf2e04169c974e13587e50","toppcell_38a58e6eaae89ce1cadf2e04169c974e13587e50_droplet-Skin-nan-21m-Epithelial|Skin_/_Skin_Blad...",9.116893347243545E-6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
"ToppCell Atlas","PCW_10-12-Epithelial-Epithelial_airway|PCW_10-12 / Celltypes from embryonic and fetal-stage human lung","9a12e5e47236433e512c668005fe3f8be6fde95c","toppcell_9a12e5e47236433e512c668005fe3f8be6fde95c_PCW_10-12-Epithelial-Epithelial_airway|PCW_10-12...",9.116893347243545E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
"ToppCell Atlas","3'-Child04-06-SmallIntestine-Epithelial-epithelial_progenitor_cell-TA|Child04-06 / Celltypes from developing, pediatric, Crohn's, & adult GI tract","a4543d636501a1b5b46c14a661ce9d169947c82c","toppcell_a4543d636501a1b5b46c14a661ce9d169947c82c_3'-Child04-06-SmallIntestine-Epithelial-epitheli...",9.116893347243545E-6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"ToppCell Atlas","Bronchial_Biopsy|World / Tissue, Lineage and Cell class of Lung Cells from 10X","f5b7013045b61fc56894f80092f799770dde1c8f","toppcell_f5b7013045b61fc56894f80092f799770dde1c8f_Bronchial_Biopsy|World_/_Tissue,_Lineage_and_Cel...",9.116893347243545E-6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ToppCell Atlas","Bronchial-10x5prime-Epithelial-Epi_alveolar-AT1|10x5prime / Cell types per location group and 10X technology with lineage, and cell group designations","54228dd9a50616d2022712d162a419ed0327cabd","toppcell_54228dd9a50616d2022712d162a419ed0327cabd_Bronchial-10x5prime-Epithelial-Epi_alveolar-AT1|...",9.116893347243545E-6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"ToppCell Atlas","3'-GW_trimst-1-LargeIntestine-Epithelial|GW_trimst-1 / Celltypes from developing, pediatric, Crohn's, & adult GI tract","7c4993be089979e79ca1a160c0c4059c422eac6d","toppcell_7c4993be089979e79ca1a160c0c4059c422eac6d_3'-GW_trimst-1-LargeIntestine-Epithelial|GW_trim...",9.116893347243545E-6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"ToppCell Atlas","PCW_13-14-Epithelial|PCW_13-14 / Celltypes from embryonic and fetal-stage human lung","48eb6f69a464a34ab32e8d425a22b9d45ec20428","toppcell_48eb6f69a464a34ab32e8d425a22b9d45ec20428_PCW_13-14-Epithelial|PCW_13-14_/_Celltypes_from_...",9.116893347243545E-6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"ToppCell Atlas","PSB|World / Location, Severity, dps_group, Lineage and Cell class of Upper airway (combined)","4e6b0d1abc55d7a0d89bd7ecf0f13dc5bed66626","toppcell_4e6b0d1abc55d7a0d89bd7ecf0f13dc5bed66626_PSB|World_/_Location,_Severity,_dps_group,_Linea...",9.116893347243545E-6,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ToppCell Atlas","3'-GW_trimst-2-SmallIntestine-Epithelial-epithelial_progenitor_cell|GW_trimst-2 / Celltypes from developing, pediatric, Crohn's, & adult GI tract","8e640e7b464c72ee41402f31dcc3b0032bdab277","toppcell_8e640e7b464c72ee41402f31dcc3b0032bdab277_3'-GW_trimst-2-SmallIntestine-Epithelial-epithel...",9.116893347243545E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"ToppCell Atlas","3'-Child04-06-SmallIntestine-Epithelial-epithelial_progenitor_cell|Child04-06 / Celltypes from developing, pediatric, Crohn's, & adult GI tract","e8bfae3888b2406b5629b576cb02913b3297337e","toppcell_e8bfae3888b2406b5629b576cb02913b3297337e_3'-Child04-06-SmallIntestine-Epithelial-epitheli...",9.116893347243545E-6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"ToppCell Atlas","moderate-Epithelial-Basal|Epithelial / Severity, Lineage and Cell class of Nasopharyngeal (NS) Samples from Patients and Controls","a6f62ff0e2aaf92b671c6f4abde4a0d769b763bd","toppcell_a6f62ff0e2aaf92b671c6f4abde4a0d769b763bd_moderate-Epithelial-Basal|Epithelial_/_Severity,...",9.116893347243545E-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"ToppCell Atlas","AT2_cells-Donor_03|World / lung cells shred on cell class, cell subclass, sample id","893036558a9ad86b57f9e735df35812e9d18739e","toppcell_893036558a9ad86b57f9e735df35812e9d18739e_AT2_cells-Donor_03|World_/_lung_cells_shred_on_c...",9.116893347243545E-6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"ToppCell Atlas","Smart-start-Cell-Wel_seq-Non-neoplastic-Lymphoid-Plasma_B-Plasma_B-G|Smart-start-Cell-Wel_seq / Platform, Oncotype, Lineage, Cell_class, celltype (level4), mutation group","9e0fdd63069d17430cdc25bf4ffc762afd5e1728","toppcell_9e0fdd63069d17430cdc25bf4ffc762afd5e1728_Smart-start-Cell-Wel_seq-Non-neoplastic-Lymphoid...",9.116893347243545E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
"ToppCell Atlas","Smart-start-Cell-Wel_seq-Non-neoplastic-Lymphoid-Plasma_B-Plasma_B|Smart-start-Cell-Wel_seq / Platform, Oncotype, Lineage, Cell_class, celltype (level4), mutation group","7eb521af938c2609a85d27e2aa7d4317ad6e1e44","toppcell_7eb521af938c2609a85d27e2aa7d4317ad6e1e44_Smart-start-Cell-Wel_seq-Non-neoplastic-Lymphoid...",9.116893347243545E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
"ToppCell Atlas","3'-Adult-Distal_Rectal-Epithelial-epithelial_progenitor_cell|Adult / Celltypes from developing, pediatric, Crohn's, & adult GI tract","4f26a60e99f42343e5af7221723e108a1a1b7827","toppcell_4f26a60e99f42343e5af7221723e108a1a1b7827_3'-Adult-Distal_Rectal-Epithelial-epithelial_pro...",9.116893347243545E-6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
"ToppCell Atlas","distal-mesenchymal-Mesothelial|distal / Location, Lineage, Cell class (ontology) and Donor from 10X sequencing (macrophage renamed)","52e3cb45472dd6db31ae533e9ea0c3b550f11496","toppcell_52e3cb45472dd6db31ae533e9ea0c3b550f11496_distal-mesenchymal-Mesothelial|distal_/_Location...",9.116893347243545E-6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"ToppCell Atlas","droplet-Skin-nan-21m-Epithelial-nan|Skin / Skin_Bladder_Kidney_Mammary_Gland - method, tissue, subtissue, age, lineage, cell ontology and free annotation","e2d1ef4a4c89ce53b47d7d5b8a45e71d3117e1b1","toppcell_e2d1ef4a4c89ce53b47d7d5b8a45e71d3117e1b1_droplet-Skin-nan-21m-Epithelial-nan|Skin_/_Skin_...",9.116893347243545E-6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
"ToppCell Atlas","(06)_OLFM4+|World / shred by cell type by condition","c773b9180dbfec9c19d4098dd43332e6f6050372","toppcell_c773b9180dbfec9c19d4098dd43332e6f6050372_(06)_OLFM4+|World_/_shred_by_cell_type_by_condit...",9.299605704164708E-6,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"ToppCell Atlas","distal-1-mesenchymal-Mesothelial|1 / Location, Lineage, Cell class (ontology) and Donor from 10X sequencing (macrophage renamed)","8dd5b411d2f1626830b77a1616cc3fb67dc59338","toppcell_8dd5b411d2f1626830b77a1616cc3fb67dc59338_distal-1-mesenchymal-Mesothelial|1_/_Location,_L...",9.299605704164708E-6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"ToppCell Atlas","renal_papilla_nuclei-Hypertensive_with+without-CKD-Epithelial-Distal_tubule_epithelial_cell-kidney_loop_of_Henle_thick_ascending_limb_epithelial_cell-Degenerative_Cortical_Thick_Ascending_Limb_Cell|Hypertensive_with+without-CKD / Celltypes from Cells and Nuclei per compartment and clinical group","d7be5c5bb9bc9e32e47224729de9af39082b3fcc","toppcell_d7be5c5bb9bc9e32e47224729de9af39082b3fcc_renal_papilla_nuclei-Hypertensive_with+without-C...",9.299605704164708E-6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"ToppCell Atlas","3'-Child09-12-SmallIntestine-Epithelial|Child09-12 / Celltypes from developing, pediatric, Crohn's, & adult GI tract","043c65bdf54a1bf0e483fea9ffc042ff5b271764","toppcell_043c65bdf54a1bf0e483fea9ffc042ff5b271764_3'-Child09-12-SmallIntestine-Epithelial|Child09-...",9.299605704164708E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
"ToppCell Atlas","Skin|World / Skin and Kidney Cells in Lupus Nephritis Patients.","6be1340413ee868c610b6e3f58c65b493eb22bb5","toppcell_6be1340413ee868c610b6e3f58c65b493eb22bb5_Skin|World_/_Skin_and_Kidney_Cells_in_Lupus_Neph...",9.299605704164708E-6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
"ToppCell Atlas","medial-2-Epithelial-Alveolar_Epithelial_Type_1|2 / Location, Lineage, Cell class (ontology) and Donor from 10X sequencing (macrophage renamed)","456460c761e26ed4b1d88d9bee4d2a7c9bd9d416","toppcell_456460c761e26ed4b1d88d9bee4d2a7c9bd9d416_medial-2-Epithelial-Alveolar_Epithelial_Type_1|2...",9.299605704164708E-6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"ToppCell Atlas","3'-GW_trimst-2-SmallIntestine-Epithelial-mature_enterocytic|GW_trimst-2 / Celltypes from developing, pediatric, Crohn's, & adult GI tract","1e6ac65ce7133de4872dcd7e98e2a9e57d3d61b7","toppcell_1e6ac65ce7133de4872dcd7e98e2a9e57d3d61b7_3'-GW_trimst-2-SmallIntestine-Epithelial-mature_...",9.299605704164708E-6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"ToppCell Atlas","ASK454-Immune-B_cell|Immune / Donor, Lineage and Cell class of Lung cells from Dropseq","cbfabf8e895abe454606b990f99e3738f4263ffe","toppcell_cbfabf8e895abe454606b990f99e3738f4263ffe_ASK454-Immune-B_cell|Immune_/_Donor,_Lineage_and...",9.299605704164708E-6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"ToppCell Atlas","5'-GW_trimst-2-SmallIntestine-Epithelial-epithelial_progenitor_cell-Stem_cells|GW_trimst-2 / Celltypes from developing, pediatric, Crohn's, & adult GI tract","7540973d36f78cd9f13210635ff0708d20c8b209","toppcell_7540973d36f78cd9f13210635ff0708d20c8b209_5'-GW_trimst-2-SmallIntestine-Epithelial-epithel...",9.299605704164708E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
"ToppCell Atlas","LPS_only-Epithelial_airway-airway_epithelial-Airway-Club|LPS_only / Treatment groups by lineage, cell group, cell type","165ac94b2d56072ad43358b5127d77555221e2d8","toppcell_165ac94b2d56072ad43358b5127d77555221e2d8_LPS_only-Epithelial_airway-airway_epithelial-Air...",9.299605704164708E-6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"ToppCell Atlas","medial-Epithelial-Alveolar_Epithelial_Type_1|medial / Location, Lineage, Cell class (ontology) and Donor from 10X sequencing (macrophage renamed)","c11365653c69a5dfb37946231f8af05149a61a71","toppcell_c11365653c69a5dfb37946231f8af05149a61a71_medial-Epithelial-Alveolar_Epithelial_Type_1|med...",9.299605704164708E-6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"ToppCell Atlas","LPS_IL1RA-Epithelial_alveolar-AT_1-2_Progenitor|LPS_IL1RA / Treatment groups by lineage, cell group, cell type","180b3997174fd63bdf3b828063a13483eb4cab29","toppcell_180b3997174fd63bdf3b828063a13483eb4cab29_LPS_IL1RA-Epithelial_alveolar-AT_1-2_Progenitor|...",9.299605704164708E-6,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ToppCell Atlas","368C-Epithelial_cells-Epithelial-E_(AT2)-|Epithelial_cells / Donor, Lineage, Cell class and subclass (all cells)","f80e2277fad4aa7bda957c88b18ec3a159c9c79d","toppcell_f80e2277fad4aa7bda957c88b18ec3a159c9c79d_368C-Epithelial_cells-Epithelial-E_(AT2)-|Epithe...",9.299605704164708E-6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
